slide_id,site,annotatable,annotatable_rank,n_fovs,mean,median,range,stdev,mad,iqr,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p100,frac_density_ge_monolayer,frac_density_ge_slightly_dense,frac_density_ge_dense,frac_density_ge_very_dense,frac_rouleaux_ge_slight_rouleaux,frac_rouleaux_ge_some_rouleaux,frac_rouleaux_ge_rouleaux,frac_rouleaux_ge_heavy_rouleaux,top95_mean,top90_mean,top85_mean,top80_mean,top75_mean,top70_mean,top65_mean,top60_mean,top55_mean,top50_mean,top45_mean,top40_mean,top35_mean,top30_mean,top25_mean,top20_mean,top15_mean,top10_mean,top5_mean
KIT-62500666,KIT,can spot annotate,2,324,1.031465,1.020605,0.681694,0.122064,0.076253,0.151433,0.859609,0.890176,0.903186,0.922949,0.937465,0.962758,0.980141,0.996817,1.009115,1.020605,1.035515,1.058216,1.067558,1.079459,1.088898,1.118034,1.152238,1.173027,1.267267,1.440229,1.0,0.981481,0.225309,0.021605,0.996914,0.675926,0.095679,0.015432,1.041987,1.050927,1.060453,1.069458,1.07872,1.087842,1.096853,1.106227,1.115462,1.125423,1.136183,1.147229,1.159812,1.173918,1.191789,1.214453,1.238859,1.27934,1.347465
KIT-62500668,KIT,can spot annotate,2,324,0.725405,0.766617,1.129131,0.211592,0.120182,0.279308,0.380698,0.420072,0.453947,0.50993,0.582653,0.650224,0.681574,0.714932,0.730522,0.766617,0.797642,0.814994,0.829781,0.842146,0.861961,0.894206,0.951263,0.99962,1.024393,1.129131,0.790123,0.407407,0.003086,0.0,0.385802,0.114198,0.0,0.0,0.749972,0.768939,0.789245,0.808206,0.825337,0.839744,0.852901,0.866304,0.879171,0.892668,0.904799,0.916909,0.931193,0.94686,0.965417,0.987961,1.009096,1.028135,1.042536
KIT-62500670,KIT,hard,1,324,0.952691,1.187008,1.724511,0.534185,0.220413,0.702673,0.0,0.0,0.0,0.24598,0.666427,0.783471,0.973965,1.092456,1.148984,1.187008,1.237456,1.263143,1.299769,1.32899,1.3691,1.381944,1.409448,1.4293,1.460257,1.724511,0.768519,0.67284,0.57716,0.237654,0.716049,0.67284,0.540123,0.20679,1.002182,1.057096,1.122443,1.191778,1.233792,1.270088,1.299454,1.323183,1.341197,1.358307,1.374692,1.39032,1.406802,1.421882,1.435413,1.45055,1.469474,1.494973,1.543194
KIT-62500672,KIT,annotatable,4,324,0.677667,0.707179,1.152548,0.20299,0.087265,0.180723,0.26999,0.46079,0.529135,0.577175,0.605512,0.626741,0.652951,0.673428,0.689925,0.707179,0.720702,0.73345,0.75036,0.767505,0.786235,0.804198,0.837237,0.882992,0.944468,1.152548,0.787037,0.111111,0.0,0.0,0.314815,0.07716,0.006173,0.0,0.709279,0.727077,0.741297,0.753332,0.764032,0.774374,0.784532,0.795286,0.805466,0.815874,0.826979,0.839277,0.854343,0.870071,0.888697,0.912071,0.942515,0.985647,1.05306
KIT-62500679,KIT,annotatable,4,324,0.494455,0.460095,0.897465,0.162571,0.076442,0.189317,0.262946,0.318638,0.363882,0.381954,0.395391,0.407234,0.420368,0.433384,0.448321,0.460095,0.477991,0.489871,0.501409,0.530996,0.584708,0.617196,0.664101,0.721628,0.79807,1.039542,0.287037,0.030864,0.0,0.0,0.070988,0.024691,0.0,0.0,0.508395,0.520441,0.531829,0.541564,0.551642,0.562271,0.57353,0.586277,0.599324,0.613655,0.629586,0.647636,0.670351,0.695858,0.722743,0.752291,0.788608,0.841681,0.922463
KIT-62500680,KIT,hard,1,324,0.775531,0.805189,1.045927,0.17549,0.118738,0.241138,0.468088,0.532385,0.608561,0.645973,0.667515,0.693038,0.719909,0.760556,0.780156,0.805189,0.825456,0.848813,0.867962,0.889913,0.908652,0.931038,0.948608,0.965868,1.000437,1.127613,0.891975,0.419753,0.003086,0.0,0.530864,0.111111,0.0,0.0,0.798938,0.815271,0.83021,0.842608,0.854881,0.867067,0.879344,0.891206,0.901906,0.912473,0.923366,0.934084,0.945298,0.956192,0.967186,0.979233,0.991979,1.011493,1.039907
KIT-62500684,KIT,hard,1,324,0.687455,0.665115,0.758916,0.142196,0.102405,0.217246,0.486479,0.526103,0.544658,0.558708,0.576293,0.596963,0.610007,0.62468,0.642866,0.665115,0.687751,0.708074,0.738971,0.759426,0.793539,0.827881,0.86364,0.897012,0.930082,1.124043,0.891975,0.20679,0.0,0.0,0.234568,0.018519,0.003086,0.0,0.700319,0.710718,0.721622,0.732132,0.743058,0.754119,0.765505,0.778573,0.791589,0.804955,0.81888,0.833559,0.849997,0.866447,0.885053,0.903127,0.921811,0.944282,0.974308
KIT-62500686,KIT,hard,1,324,0.804801,0.813991,0.883635,0.154169,0.090853,0.186833,0.542726,0.62286,0.65256,0.672434,0.707516,0.735652,0.751859,0.77157,0.792482,0.813991,0.832866,0.85095,0.864355,0.878886,0.894349,0.912198,0.931556,0.976031,1.055094,1.28526,0.947531,0.45679,0.021605,0.0,0.540123,0.123457,0.024691,0.0,0.821727,0.835133,0.847514,0.858951,0.870079,0.88056,0.890935,0.902193,0.912918,0.92385,0.934662,0.946241,0.959455,0.973644,0.990697,1.012063,1.041732,1.089229,1.159423
KIT-62500687,KIT,annotatable,4,324,0.506244,0.50678,0.661895,0.13278,0.083603,0.170994,0.280639,0.339098,0.374807,0.40095,0.42492,0.44119,0.460435,0.475679,0.488069,0.50678,0.524821,0.536233,0.549062,0.56495,0.595913,0.627078,0.657611,0.672644,0.719903,0.81504,0.367284,0.0,0.0,0.0,0.015432,0.0,0.0,0.0,0.521504,0.533112,0.543943,0.55368,0.562895,0.572077,0.581254,0.59116,0.600989,0.611154,0.62159,0.632838,0.646273,0.660852,0.676584,0.692294,0.707845,0.729407,0.76458
KIT-62500689,KIT,annotatable (hard),3,324,0.164868,0.152413,0.474743,0.122945,0.106681,0.213092,0.001302,0.00834,0.018104,0.038118,0.048814,0.066755,0.090058,0.103912,0.130149,0.152413,0.188296,0.208826,0.221875,0.241733,0.261906,0.282071,0.309991,0.326174,0.360267,0.474743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17343,0.182671,0.19319,0.203398,0.213945,0.224992,0.236014,0.248147,0.260064,0.271825,0.282933,0.293232,0.304803,0.316525,0.329009,0.342647,0.358619,0.379851,0.416648
KIT-62500690,KIT,annotatable,4,324,0.306995,0.327854,1.05973,0.128955,0.08108,0.174792,0.078837,0.114072,0.162123,0.193182,0.22136,0.250645,0.270753,0.293766,0.314847,0.327854,0.339526,0.353587,0.367013,0.379308,0.396152,0.415068,0.42959,0.447961,0.473988,1.05973,0.006173,0.003086,0.0,0.0,0.003086,0.003086,0.0,0.0,0.320666,0.332948,0.344964,0.355308,0.365136,0.374106,0.382747,0.391685,0.399082,0.406869,0.414856,0.423553,0.433256,0.442892,0.453642,0.4654,0.479871,0.502571,0.54527
KIT-62500691,KIT,hard,1,324,0.53072,0.531465,1.318988,0.122213,0.083682,0.165258,0.37446,0.39818,0.413074,0.426904,0.439959,0.457475,0.478656,0.49339,0.51296,0.531465,0.544406,0.554094,0.566886,0.582678,0.605217,0.623829,0.64167,0.665095,0.701635,1.318988,0.444444,0.006173,0.006173,0.0,0.012346,0.006173,0.006173,0.0,0.541474,0.549842,0.558709,0.567199,0.576057,0.584963,0.593907,0.603259,0.612249,0.620959,0.63,0.6399,0.652022,0.664644,0.678903,0.69435,0.714953,0.746913,0.809497
KIT-62500693,KIT,hard,1,324,0.459033,0.441714,1.396662,0.222056,0.101485,0.203906,0.0,0.232267,0.279218,0.329638,0.358394,0.377777,0.390902,0.413897,0.431042,0.441714,0.454705,0.477754,0.49793,0.528099,0.5623,0.607316,0.647461,0.706059,0.772529,1.396662,0.259259,0.027778,0.018519,0.0,0.058642,0.027778,0.018519,0.009259,0.482879,0.502051,0.517313,0.530066,0.542535,0.554788,0.56774,0.582318,0.596674,0.612559,0.630585,0.650879,0.675521,0.702605,0.734368,0.769722,0.816305,0.891496,1.032465
KIT-62500696,KIT,annotatable,4,324,0.1304,0.114754,0.514374,0.105432,0.079634,0.15956,0.0,0.0,0.007084,0.024494,0.041919,0.054886,0.073289,0.089483,0.104278,0.114754,0.127074,0.146051,0.156801,0.178745,0.201479,0.2247,0.255909,0.289333,0.325771,0.514374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137174,0.14469,0.153567,0.162115,0.170625,0.179251,0.188113,0.197459,0.206515,0.216061,0.226281,0.237464,0.250461,0.264246,0.278767,0.294783,0.313315,0.33553,0.363772
KIT-62500700,KIT,annotatable,4,324,0.448726,0.461834,1.139279,0.110894,0.059965,0.132204,0.255784,0.307129,0.352618,0.369867,0.384246,0.406338,0.421965,0.440554,0.450144,0.461834,0.46974,0.480108,0.490239,0.505631,0.516449,0.524898,0.539251,0.559839,0.580015,1.239212,0.166667,0.006173,0.003086,0.0,0.006173,0.006173,0.003086,0.0,0.46131,0.471374,0.480287,0.487565,0.494777,0.501744,0.508423,0.515137,0.52137,0.527838,0.534602,0.542013,0.550395,0.559086,0.568516,0.580363,0.596892,0.621732,0.67373
KIT-62500703,KIT,can spot annotate,2,324,0.525824,0.491357,1.074219,0.197516,0.128844,0.292162,0.254683,0.31437,0.344851,0.366846,0.379023,0.397629,0.409768,0.429392,0.453149,0.491357,0.51972,0.549476,0.577498,0.621905,0.671186,0.712276,0.737458,0.777502,0.867145,1.217493,0.419753,0.061728,0.012346,0.0,0.08642,0.021605,0.012346,0.0,0.542936,0.556861,0.570997,0.584203,0.598171,0.612946,0.62886,0.647279,0.665878,0.684551,0.704255,0.725176,0.74943,0.772773,0.797612,0.823069,0.855081,0.905977,0.993121
KIT-62500704,KIT,annotatable,4,324,0.279422,0.275985,1.111439,0.156879,0.094769,0.180882,0.062564,0.09275,0.113854,0.141475,0.171262,0.205212,0.224246,0.239656,0.256603,0.275985,0.291682,0.304644,0.318172,0.335653,0.352144,0.383153,0.413758,0.450114,0.543224,1.122568,0.046296,0.006173,0.0,0.0,0.009259,0.006173,0.006173,0.0,0.291858,0.303704,0.316247,0.328127,0.33948,0.350542,0.360963,0.372289,0.383297,0.394947,0.407252,0.420807,0.437362,0.455216,0.47691,0.504137,0.539644,0.59531,0.692867
KIT-62500705,KIT,annotatable,4,324,0.481423,0.479889,0.578797,0.124528,0.0926,0.1822,0.276982,0.305652,0.336345,0.367414,0.397083,0.411759,0.427804,0.445836,0.462522,0.479889,0.502512,0.520482,0.543838,0.560044,0.579283,0.597981,0.621135,0.63927,0.673442,0.785421,0.37963,0.0,0.0,0.0,0.003086,0.0,0.0,0.0,0.493498,0.504766,0.516162,0.526569,0.535966,0.545257,0.554813,0.565199,0.57512,0.585477,0.595613,0.606084,0.617093,0.627721,0.639059,0.651522,0.665053,0.684154,0.712371
KIT-62500706,KIT,annotatable,4,324,0.241164,0.218163,0.670494,0.154963,0.069024,0.146804,0.0,0.060906,0.0928,0.129733,0.153703,0.169612,0.179522,0.193295,0.204578,0.218163,0.22867,0.245309,0.25966,0.275908,0.300507,0.33293,0.378307,0.489882,0.588435,0.670494,0.030864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253692,0.26621,0.277972,0.288446,0.298,0.307615,0.317744,0.329276,0.341013,0.353695,0.367902,0.384063,0.404183,0.42642,0.454266,0.48898,0.532573,0.590326,0.621011
KIT-62500708,KIT,can spot annotate,2,324,0.76503,0.79242,0.963776,0.216295,0.178741,0.369638,0.447843,0.46365,0.491358,0.517322,0.565927,0.61386,0.658518,0.698295,0.743954,0.79242,0.827003,0.852777,0.884818,0.902537,0.935565,0.9729,1.016599,1.039666,1.068266,1.32003,0.783951,0.435185,0.021605,0.0,0.496914,0.237654,0.015432,0.0,0.783146,0.801173,0.821082,0.840734,0.860324,0.879598,0.898302,0.917729,0.935159,0.951545,0.967312,0.983086,0.999836,1.017611,1.036618,1.05678,1.076992,1.100326,1.145851
KIT-62500722,KIT,hard,1,324,0.023693,0.009498,0.232312,0.035691,0.006931,0.023397,0.0,0.000509,0.002599,0.003368,0.004202,0.005147,0.00591,0.007007,0.007897,0.009498,0.011062,0.013257,0.016508,0.021607,0.027599,0.034534,0.04731,0.063484,0.106128,0.232312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024924,0.026287,0.027812,0.029353,0.031039,0.032901,0.034983,0.037484,0.04018,0.043305,0.046917,0.051244,0.05681,0.063056,0.070462,0.0801,0.092967,0.112526,0.143765
KIT-62500724,KIT,hard,1,324,0.114264,0.062303,0.998146,0.148934,0.060883,0.150988,0.0,0.0,0.0,0.004263,0.010576,0.016596,0.024395,0.040497,0.050849,0.062303,0.083551,0.101227,0.113762,0.132525,0.161564,0.194224,0.224051,0.281182,0.411163,0.998146,0.012346,0.009259,0.0,0.0,0.009259,0.009259,0.0,0.0,0.1202,0.126786,0.134624,0.142827,0.15173,0.161475,0.172128,0.184437,0.196952,0.210778,0.226081,0.242808,0.263264,0.286121,0.312414,0.345703,0.389793,0.462517,0.583647
KIT-62500727,KIT,hard,1,324,0.620569,0.652652,1.08726,0.225571,0.109821,0.223856,0.171448,0.271651,0.40229,0.480135,0.52893,0.566326,0.587807,0.609108,0.628088,0.652652,0.666786,0.685702,0.706307,0.72589,0.752786,0.787348,0.819952,0.870757,0.970646,1.08726,0.712963,0.132716,0.0,0.0,0.185185,0.058642,0.0,0.0,0.650612,0.674087,0.69431,0.709024,0.722182,0.734318,0.746376,0.759389,0.772071,0.785059,0.798803,0.813943,0.831656,0.850478,0.871965,0.897108,0.927563,0.971084,1.027405
KIT-62500731,KIT,annotatable,4,324,0.21486,0.215174,0.635266,0.149269,0.12496,0.242128,0.007723,0.018015,0.03514,0.055967,0.07351,0.099151,0.147842,0.170275,0.198415,0.215174,0.232564,0.254731,0.281169,0.29641,0.315638,0.344384,0.374254,0.407928,0.455204,0.635266,0.024691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225867,0.237657,0.250671,0.263381,0.276535,0.290082,0.302766,0.315228,0.326714,0.338536,0.351191,0.36465,0.379241,0.394195,0.411386,0.431415,0.45571,0.488242,0.54487
KIT-62500732,KIT,annotatable,4,324,0.225543,0.193572,0.801388,0.157132,0.10323,0.216675,0.023937,0.043524,0.065254,0.084922,0.100808,0.119823,0.144024,0.15992,0.180919,0.193572,0.220091,0.24037,0.260386,0.284073,0.317483,0.361225,0.39713,0.440727,0.537032,0.801388,0.009259,0.0,0.0,0.0,0.003086,0.0,0.0,0.0,0.23677,0.247778,0.25986,0.271302,0.283048,0.295292,0.307665,0.321274,0.334974,0.349715,0.365385,0.382327,0.40253,0.424631,0.448906,0.475832,0.506425,0.552393,0.603983
KIT-62500733,KIT,hard,1,324,0.405714,0.431913,0.683344,0.123142,0.071176,0.155083,0.175508,0.218774,0.270863,0.303497,0.327772,0.358856,0.384726,0.407043,0.421711,0.431913,0.438554,0.449591,0.465065,0.471155,0.482855,0.496432,0.516811,0.530523,0.585569,0.719288,0.117284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420413,0.432828,0.444241,0.453988,0.463035,0.471294,0.47888,0.48637,0.492841,0.499459,0.506497,0.514222,0.522811,0.531782,0.542582,0.555815,0.571198,0.596255,0.635727
KIT-62500735,KIT,annotatable,4,324,0.322906,0.312562,0.742906,0.154177,0.106426,0.207889,0.087701,0.108111,0.142988,0.188739,0.216162,0.239745,0.260325,0.278532,0.296373,0.312562,0.3302,0.360435,0.38145,0.404404,0.424051,0.448813,0.478243,0.533108,0.608399,0.771266,0.089506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336812,0.34996,0.363861,0.375903,0.387462,0.39855,0.409783,0.422239,0.434257,0.447098,0.460693,0.474987,0.490637,0.506564,0.524573,0.547182,0.574574,0.611712,0.656428
KIT-62500739,KIT,annotatable,4,324,0.757014,0.766895,0.83728,0.196208,0.161101,0.315207,0.437942,0.490938,0.524611,0.565724,0.596508,0.626588,0.658433,0.694367,0.741344,0.766895,0.791452,0.822225,0.856839,0.881549,0.911715,0.939904,0.975544,1.0099,1.051456,1.205894,0.82716,0.401235,0.033951,0.0,0.419753,0.151235,0.006173,0.0,0.774845,0.791868,0.809496,0.825803,0.84225,0.858583,0.874833,0.891995,0.907623,0.922832,0.938708,0.954994,0.972477,0.989294,1.006768,1.025857,1.04923,1.077036,1.124617
KIT-62500740,KIT,can spot annotate,2,324,0.705734,0.713891,0.775604,0.135526,0.095966,0.188635,0.476993,0.523412,0.561808,0.586938,0.622813,0.642558,0.653164,0.666963,0.691527,0.713891,0.736481,0.751363,0.781404,0.798077,0.811447,0.827667,0.844554,0.865068,0.900485,1.058302,0.882716,0.203704,0.0,0.0,0.265432,0.015432,0.0,0.0,0.721411,0.733794,0.745537,0.756133,0.765879,0.775356,0.785072,0.796009,0.806349,0.816573,0.826689,0.836681,0.847179,0.856718,0.866809,0.878583,0.892142,0.912515,0.942296
KIT-62500741,KIT,annotatable,4,324,0.115778,0.097887,0.399322,0.1093,0.097887,0.198983,0.0,0.0,0.0,0.0,0.0,0.0,0.025015,0.055125,0.077547,0.097887,0.117854,0.141719,0.165759,0.182097,0.198983,0.229469,0.260858,0.273796,0.299874,0.399322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121792,0.128466,0.136408,0.144834,0.154371,0.165251,0.177093,0.188925,0.199759,0.210863,0.221914,0.233352,0.245293,0.256856,0.269371,0.282781,0.294878,0.308709,0.329549
KIT-62500742,KIT,annotatable,4,324,0.545537,0.52922,0.556905,0.125544,0.106664,0.22344,0.3731,0.39441,0.412217,0.422408,0.431241,0.441151,0.46298,0.482584,0.503302,0.52922,0.565711,0.590181,0.609288,0.632485,0.654681,0.67224,0.690784,0.718216,0.743502,0.855862,0.493827,0.006173,0.0,0.0,0.012346,0.0,0.0,0.0,0.555726,0.565044,0.574932,0.584692,0.595108,0.606291,0.618021,0.630817,0.643208,0.65589,0.667555,0.678553,0.690212,0.701207,0.712294,0.724445,0.737765,0.756273,0.784188
KIT-62500744,KIT,annotatable,4,324,0.34362,0.337423,0.669315,0.102758,0.073838,0.148206,0.178747,0.199404,0.229698,0.251966,0.270657,0.286755,0.304953,0.312644,0.326966,0.337423,0.363447,0.37437,0.385072,0.399507,0.418863,0.429658,0.451568,0.476519,0.505999,0.764356,0.021605,0.0,0.0,0.0,0.003086,0.0,0.0,0.0,0.353512,0.362469,0.371509,0.379496,0.38733,0.394945,0.402515,0.410756,0.418844,0.427368,0.435834,0.44402,0.453786,0.463897,0.474906,0.4869,0.502154,0.522519,0.550943
KIT-62500745,KIT,can spot annotate,2,324,0.375928,0.363573,1.121733,0.172801,0.12416,0.249016,0.128946,0.176242,0.199237,0.222858,0.237925,0.27296,0.29446,0.314422,0.34528,0.363573,0.383814,0.403645,0.426202,0.458106,0.486941,0.520986,0.549049,0.586654,0.658801,1.121733,0.095679,0.009259,0.0,0.0,0.037037,0.009259,0.003086,0.0,0.391074,0.404081,0.417476,0.430313,0.443364,0.456421,0.469525,0.48394,0.497577,0.511746,0.526729,0.54324,0.562165,0.581765,0.603618,0.628891,0.659744,0.707737,0.794123
KIT-62500746,KIT,can spot annotate,2,324,0.146926,0.13797,0.588324,0.099615,0.072308,0.14312,0.0,0.0,0.034392,0.057044,0.073455,0.086706,0.09547,0.110128,0.121064,0.13797,0.155342,0.172963,0.196487,0.205461,0.216575,0.237468,0.25366,0.27312,0.300345,0.588324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154558,0.163027,0.172198,0.17983,0.187411,0.194935,0.202808,0.211512,0.220099,0.229091,0.238085,0.247251,0.256722,0.265946,0.276799,0.288803,0.303095,0.323379,0.359578
KIT-62500750,KIT,annotatable,4,324,0.421622,0.41733,0.87243,0.154704,0.098396,0.193232,0.176637,0.215716,0.252058,0.290736,0.319486,0.347299,0.360804,0.385721,0.40609,0.41733,0.435392,0.444329,0.462612,0.48619,0.512718,0.5416,0.581381,0.621937,0.690929,0.967365,0.209877,0.009259,0.0,0.0,0.018519,0.003086,0.0,0.0,0.435936,0.449318,0.462552,0.474607,0.485846,0.496625,0.507497,0.519203,0.530345,0.542038,0.554343,0.568471,0.585911,0.604652,0.624687,0.647919,0.675865,0.713629,0.776434
KIT-62500762,KIT,hard,1,324,0.298942,0.27379,1.043524,0.163838,0.079322,0.161813,0.091387,0.129053,0.148845,0.180668,0.196619,0.213622,0.226758,0.240251,0.259171,0.27379,0.284998,0.299804,0.314967,0.334327,0.358432,0.393784,0.43964,0.494138,0.571138,1.102074,0.067901,0.015432,0.0,0.0,0.021605,0.015432,0.006173,0.0,0.31048,0.321403,0.332823,0.342981,0.353143,0.363414,0.374256,0.38654,0.398711,0.411685,0.426369,0.44294,0.463316,0.486329,0.514088,0.548234,0.591573,0.658356,0.781788
KIT-62500763,KIT,can spot annotate,2,324,0.678847,0.667111,1.138686,0.199829,0.108696,0.218125,0.380947,0.448447,0.50868,0.534135,0.556053,0.580947,0.60086,0.622045,0.645749,0.667111,0.683297,0.703111,0.720377,0.737178,0.774178,0.795875,0.828886,0.907438,1.057534,1.412087,0.796296,0.12963,0.040123,0.003086,0.225309,0.083333,0.037037,0.006173,0.697391,0.713161,0.727342,0.740193,0.753042,0.765981,0.779447,0.793894,0.808276,0.823236,0.839682,0.857889,0.879725,0.904844,0.9355,0.972891,1.02497,1.112655,1.237772
KIT-62500818,KIT,annotatable (hard),3,324,0.246064,0.253525,0.807999,0.190499,0.153603,0.295649,0.0,0.0,0.0,0.038266,0.076602,0.10781,0.134219,0.185621,0.225798,0.253525,0.272602,0.302403,0.327442,0.343936,0.372251,0.411857,0.441764,0.505783,0.575825,0.807999,0.055556,0.0,0.0,0.0,0.006173,0.0,0.0,0.0,0.258847,0.27303,0.289908,0.307529,0.324033,0.340549,0.357538,0.375232,0.390225,0.405104,0.420972,0.436982,0.45554,0.475084,0.49843,0.524426,0.557896,0.602783,0.657589
KIT-62500833,KIT,annotatable,4,324,0.695043,0.696677,1.107259,0.242422,0.187546,0.37416,0.311465,0.368114,0.410336,0.465577,0.508939,0.535376,0.569469,0.618945,0.653175,0.696677,0.732403,0.762036,0.824772,0.855526,0.883099,0.914079,0.941655,0.988883,1.098203,1.35045,0.682099,0.354938,0.052469,0.0,0.358025,0.123457,0.024691,0.0,0.716598,0.737262,0.758777,0.778582,0.797706,0.817435,0.837501,0.858772,0.878835,0.898579,0.918988,0.939999,0.962658,0.982093,1.004474,1.029577,1.063093,1.115631,1.189679
KIT-62500834,KIT,hard,1,324,0.372255,0.460059,1.134518,0.337319,0.370957,0.653364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387788,0.460059,0.501266,0.556107,0.588286,0.623108,0.653364,0.704896,0.747586,0.810655,0.864479,1.134518,0.308642,0.033951,0.0,0.0,0.154321,0.024691,0.003086,0.0,0.391593,0.41305,0.438584,0.465678,0.49634,0.531325,0.571615,0.621705,0.654026,0.677052,0.699232,0.720408,0.742044,0.764759,0.789187,0.817204,0.847599,0.884929,0.931263
KIT-62500839,KIT,annotatable,4,324,0.684861,0.680839,0.699905,0.140432,0.098419,0.193897,0.434379,0.490296,0.539911,0.570558,0.593462,0.61428,0.634395,0.647822,0.667878,0.680839,0.704279,0.720509,0.74164,0.764834,0.787359,0.818985,0.842203,0.872718,0.903468,1.034571,0.854938,0.191358,0.0,0.0,0.228395,0.012346,0.0,0.0,0.699733,0.71313,0.725463,0.735942,0.746099,0.756048,0.766204,0.777197,0.787702,0.79893,0.81092,0.822954,0.836567,0.849916,0.864239,0.877852,0.893129,0.911876,0.932925
KIT-62500840,KIT,hard,1,324,0.222477,0.21207,0.423892,0.105224,0.084607,0.172783,0.052939,0.086039,0.109201,0.125115,0.136874,0.150052,0.171974,0.183795,0.196862,0.21207,0.230256,0.256114,0.276382,0.294858,0.309657,0.330122,0.347743,0.365161,0.391555,0.423892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232336,0.241195,0.250155,0.258256,0.266658,0.275397,0.28421,0.293569,0.302855,0.312571,0.32247,0.331856,0.341477,0.350505,0.360274,0.369814,0.379561,0.392427,0.405429
KIT-62500843,KIT,annotatable,4,324,0.638041,0.62475,0.820361,0.155014,0.104941,0.20888,0.415535,0.449127,0.482288,0.511705,0.53198,0.543708,0.561178,0.578962,0.600196,0.62475,0.64441,0.674017,0.699958,0.724221,0.74086,0.778528,0.80177,0.841398,0.88825,1.049801,0.737654,0.123457,0.0,0.0,0.151235,0.021605,0.0,0.0,0.653496,0.665742,0.678265,0.689431,0.700309,0.711809,0.724004,0.737422,0.750674,0.764112,0.7782,0.792755,0.808551,0.824386,0.842407,0.862194,0.885216,0.918695,0.971379
KIT-62500883,KIT,can spot annotate,2,324,0.378238,0.418378,0.710285,0.152784,0.091263,0.19453,0.059641,0.128009,0.19081,0.241836,0.299705,0.331447,0.368363,0.391284,0.406177,0.418378,0.428006,0.446777,0.460354,0.470393,0.494234,0.510831,0.528055,0.545759,0.556914,0.710285,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396889,0.413875,0.429298,0.44255,0.453561,0.463556,0.47205,0.480247,0.487528,0.494849,0.502785,0.510879,0.519397,0.528303,0.537105,0.546163,0.554879,0.564418,0.576883
KIT-62500886,KIT,annotatable,4,324,0.376731,0.398731,1.023665,0.197748,0.128886,0.276145,0.073408,0.10803,0.130522,0.176293,0.220016,0.268893,0.302382,0.322575,0.360796,0.398731,0.421338,0.440922,0.459475,0.476762,0.496161,0.524963,0.564354,0.628995,0.720171,1.023665,0.16358,0.009259,0.0,0.0,0.037037,0.006173,0.0,0.0,0.39392,0.410594,0.428646,0.445965,0.462337,0.477378,0.492232,0.50787,0.522947,0.537367,0.551435,0.566025,0.583786,0.602828,0.626296,0.654766,0.690277,0.742928,0.808325
KIT-62500893,KIT,can spot annotate,2,324,0.9916,0.998621,0.706516,0.109691,0.060695,0.120096,0.811918,0.8667,0.899057,0.918025,0.939173,0.947421,0.969008,0.980359,0.992603,0.998621,1.006596,1.016895,1.031664,1.048584,1.05927,1.067348,1.078504,1.123656,1.151954,1.271004,1.0,0.941358,0.114198,0.0,0.947531,0.601852,0.030864,0.0,1.006795,1.015815,1.023959,1.031141,1.037872,1.044533,1.051097,1.057856,1.064234,1.070997,1.078428,1.08665,1.096017,1.105049,1.115031,1.127794,1.145807,1.174778,1.205359
KIT-62500895,KIT,hard,1,324,0.578267,0.575331,0.660139,0.113759,0.063501,0.123864,0.3819,0.426626,0.472349,0.491634,0.516285,0.531105,0.540794,0.549211,0.56559,0.575331,0.587756,0.597411,0.607805,0.622784,0.640149,0.663011,0.685921,0.723239,0.793001,0.9248,0.632716,0.015432,0.0,0.0,0.04321,0.0,0.0,0.0,0.590499,0.600715,0.609922,0.617903,0.625392,0.63259,0.640112,0.648462,0.656695,0.665249,0.674298,0.684268,0.696379,0.709489,0.724688,0.741925,0.762724,0.794818,0.828019
KIT-62500896,KIT,can spot annotate,2,324,0.509389,0.499638,0.857828,0.152288,0.109869,0.219609,0.28661,0.335855,0.354714,0.374912,0.393277,0.407613,0.432305,0.457177,0.479683,0.499638,0.5181,0.541686,0.563237,0.596089,0.612886,0.638834,0.669102,0.711152,0.772128,0.957723,0.398148,0.030864,0.0,0.0,0.033951,0.0,0.0,0.0,0.524187,0.535649,0.547525,0.55865,0.570055,0.58208,0.594266,0.607256,0.619617,0.632444,0.646172,0.660667,0.677057,0.693664,0.711203,0.73241,0.758094,0.794153,0.840404
